CurricularUnitID,StudentID,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations)
3757,3757,0,6,14,5,12.40,0,0,6,10,5,11.60,0
3758,3758,0,7,10,7,13.40,0,0,8,8,8,13.54,0
3759,3759,0,6,13,5,11.80,0,0,6,19,4,12,0
3760,3760,0,5,0,0,0,0,0,5,0,0,0,0
3761,3761,13,15,19,13,11.77,0,12,14,17,14,11.93,0
3762,3762,0,6,8,0,0,0,0,5,6,0,0,0
3763,3763,0,6,8,6,13.29,0,0,6,11,6,13,0
3764,3764,0,6,6,6,11.67,0,0,6,8,6,11.17,0
3765,3765,0,6,13,6,11.50,0,0,6,9,5,12.20,0
3766,3766,0,7,9,6,13.08,0,0,8,12,6,13.15,0
3767,3767,0,6,6,6,12.67,0,0,6,6,6,13,0
3768,3768,0,6,6,3,11.33,0,0,6,6,0,0,0
3769,3769,0,6,8,5,13.60,0,0,6,8,5,11.60,0
3770,3770,0,6,6,6,13.17,0,0,6,7,5,13.20,0
3771,3771,0,6,0,0,0,0,0,6,0,0,0,0
3772,3772,0,6,10,5,11.67,0,0,6,7,5,12.60,0
3773,3773,0,6,6,6,13.50,0,0,6,7,6,13.43,0
3774,3774,0,6,7,0,0,0,0,6,6,0,0,0
3775,3775,0,6,6,6,13.17,0,0,6,7,6,14.14,0
3776,3776,4,5,11,4,12.50,2,1,5,11,2,12.50,0
3777,3777,0,6,10,6,13.38,0,0,6,10,6,13,0
3778,3778,0,6,6,6,13.17,0,0,6,6,6,12.67,0
3779,3779,1,6,12,4,13.40,0,1,6,17,2,13.50,0
3780,3780,2,7,10,3,13,0,1,8,10,3,11.67,4
3781,3781,0,8,8,7,13.15,0,0,8,8,7,13.15,0
3782,3782,0,6,6,6,12.83,0,0,6,6,6,12.83,0
3783,3783,0,7,10,7,12.14,0,0,7,7,7,13.14,0
3784,3784,0,7,9,5,13.34,0,0,7,9,6,12.39,0
3785,3785,6,10,15,4,13,0,5,9,10,4,13.75,0
3786,3786,0,6,18,3,12,0,0,6,17,3,11.67,0
3787,3787,0,0,0,0,0,0,0,0,0,0,0,0
3788,3788,0,6,9,5,11,0,0,6,12,0,0,0
3789,3789,0,6,8,5,11.50,0,0,6,11,6,11.33,0
3790,3790,3,9,9,3,13.33,0,2,6,6,2,12.50,0
3791,3791,0,7,9,7,14.59,0,0,8,10,8,13.47,0
3792,3792,2,6,9,4,11,0,1,6,13,3,10.67,0
3793,3793,0,5,8,0,0,0,0,5,5,0,0,0
3794,3794,0,6,6,0,0,0,0,6,0,0,0,0
3795,3795,0,5,9,1,12,0,0,5,10,2,12,3
3796,3796,0,5,8,5,14,0,0,5,6,5,13.20,0
3797,3797,0,6,8,6,13.57,0,0,6,7,5,11.80,0
3798,3798,0,6,12,0,0,0,0,6,6,0,0,0
3799,3799,0,6,8,6,14.25,0,0,6,7,6,13.86,0
3800,3800,0,6,7,0,0,0,0,6,6,0,0,0
3801,3801,0,6,12,0,0,0,0,6,12,0,0,0
3802,3802,0,8,8,7,13.54,0,0,8,8,7,13.54,0
3803,3803,3,9,9,9,13.11,0,2,7,10,7,11.71,0
3804,3804,3,9,11,9,12.67,0,2,7,7,7,12.14,0
3805,3805,0,5,10,4,10.75,1,0,5,13,2,10,0
3806,3806,4,10,14,4,10.75,0,2,10,10,2,10,0
3807,3807,0,6,6,6,13.67,0,0,6,6,6,13.33,0
3808,3808,0,6,6,6,13.83,0,1,6,6,6,12.83,0
3809,3809,15,18,18,17,13.18,0,13,18,18,16,13,0
3810,3810,0,6,8,4,12.75,0,0,6,12,5,12.60,0
3811,3811,0,7,8,5,12.86,0,0,7,8,5,12.86,0
3812,3812,2,8,12,4,12,2,2,7,9,4,12,2
3813,3813,8,11,11,9,11.67,0,8,11,13,9,12.56,0
3814,3814,12,14,14,14,16.50,0,8,11,11,11,16.91,0
3815,3815,8,10,14,9,12.33,0,3,7,10,7,11.78,0
3816,3816,0,7,8,7,12.59,0,0,8,11,7,12.82,0
3817,3817,0,6,9,4,11.50,0,0,6,12,3,11,0
3818,3818,17,18,19,18,11.89,0,12,13,13,13,12.92,0
3819,3819,0,6,0,0,0,0,0,6,0,0,0,0
3820,3820,0,6,0,0,0,0,0,6,0,0,0,0
3821,3821,0,6,13,5,13,0,0,6,13,2,11.50,0
3822,3822,0,6,9,0,0,0,0,6,6,0,0,0
3823,3823,0,6,6,6,15.17,0,0,6,6,6,14.83,0
3824,3824,2,6,8,4,11.75,0,1,6,8,2,13.50,0
3825,3825,0,5,5,0,0,0,0,5,6,1,15,0
3826,3826,0,0,0,0,0,0,0,0,0,0,0,0
3827,3827,0,6,11,3,11.33,0,0,6,10,3,14.75,0
3828,3828,0,6,10,5,12.60,0,0,6,6,5,13.20,0
3829,3829,0,5,10,0,0,0,0,5,10,1,14,3
3830,3830,0,6,8,6,15.50,0,0,6,9,4,15.50,0
3831,3831,0,8,8,7,12.37,0,0,8,8,7,12.37,0
3832,3832,0,6,7,5,13.20,0,0,6,10,5,13.25,0
3833,3833,7,12,12,7,11.43,0,4,12,12,7,11.86,0
3834,3834,0,6,0,0,0,0,0,6,0,0,0,0
3835,3835,0,6,10,4,14,0,0,6,9,6,12.33,0
3836,3836,3,12,12,3,12,0,5,12,16,5,11.80,0
3837,3837,0,4,4,0,0,4,0,5,8,3,12,0
3838,3838,0,5,13,4,10,0,0,5,7,3,11.33,0
3839,3839,0,5,9,1,10,0,0,5,10,1,10,0
3840,3840,0,0,0,0,0,0,0,0,0,0,0,0
3841,3841,0,6,7,6,11.17,0,0,6,12,3,11.67,0
3842,3842,0,6,12,4,11.75,0,0,6,13,3,11.33,0
3843,3843,0,6,13,3,11.75,0,0,6,10,0,0,0
3844,3844,0,5,8,1,10,0,0,5,7,1,11,0
3845,3845,0,5,8,3,14,0,0,5,5,5,12.80,0
3846,3846,0,5,5,0,0,0,0,5,5,0,0,0
3847,3847,0,6,12,3,12,0,0,6,15,0,0,0
3848,3848,0,6,10,0,0,0,0,5,10,0,0,0
3849,3849,4,10,19,8,11.89,0,2,8,17,5,11.60,1
3850,3850,0,6,6,6,13.83,0,0,6,6,6,13.67,0
3851,3851,0,5,5,0,0,0,0,5,5,0,0,0
3852,3852,0,6,8,5,11.40,0,0,6,9,5,12.40,0
3853,3853,0,6,8,0,0,0,1,6,8,2,11,0
3854,3854,14,17,17,14,10.64,1,12,12,12,12,10.67,0
3855,3855,0,6,10,2,11,0,0,6,12,0,0,0
3856,3856,0,6,6,6,16.83,0,0,6,6,6,16.67,0
3857,3857,0,6,8,6,13.57,0,0,6,9,5,13.20,0
3858,3858,0,5,11,5,14.71,0,0,5,14,5,14.38,5
3859,3859,0,5,8,0,0,0,0,5,5,0,0,0
3860,3860,0,5,14,1,10,0,0,5,14,1,11,0
3861,3861,0,6,15,1,11,0,0,6,13,4,11.75,0
3862,3862,0,6,6,1,11,0,0,6,0,0,0,0
3863,3863,0,6,6,5,12,0,0,6,6,6,12.83,0
3864,3864,0,6,10,6,11.13,0,0,6,7,6,11.86,0
3865,3865,2,6,13,3,11.33,0,0,6,8,2,11.50,0
3866,3866,0,6,15,2,12,0,0,6,12,0,0,0
3867,3867,0,7,8,0,0,1,0,7,7,0,0,0
3868,3868,0,8,8,7,14.54,0,0,8,8,7,14.54,0
3869,3869,0,6,9,6,12.17,0,0,6,14,4,13,0
3870,3870,0,5,13,4,13.50,1,0,5,12,3,11.67,1
3871,3871,0,6,8,6,14.75,0,0,6,9,5,14.33,0
3872,3872,0,5,8,5,12.38,0,0,5,7,5,11.67,0
3873,3873,0,7,7,6,12.73,0,0,7,7,6,12.73,0
3874,3874,0,6,9,4,12.50,0,0,6,6,0,0,0
3875,3875,0,5,5,0,0,1,0,5,5,0,0,5
3876,3876,0,7,7,0,0,6,0,7,7,0,0,6
3877,3877,0,7,7,7,13.44,0,0,8,8,7,13.77,0
3878,3878,0,8,8,8,14.20,0,0,8,8,8,14.20,0
3879,3879,0,7,7,6,13.55,0,0,7,7,6,13.55,0
3880,3880,0,5,5,5,11.60,0,0,5,6,5,11.17,0
3881,3881,0,6,7,6,13.57,0,0,6,7,6,15.29,0
3882,3882,0,6,6,6,13.83,0,0,6,6,6,15,0
3883,3883,0,6,7,4,11.25,0,0,6,9,4,10.86,0
3884,3884,0,6,7,5,10.20,0,0,6,9,4,11.25,0
3885,3885,0,8,8,7,15.68,0,0,8,8,7,15.68,0
3886,3886,0,6,9,6,10.83,0,0,6,8,6,12,0
3887,3887,0,6,6,6,14.50,0,0,6,7,5,15,0
3888,3888,0,6,12,4,10.40,0,0,6,11,4,10.75,0
3889,3889,0,5,7,5,13,1,0,5,7,5,13.33,0
3890,3890,0,7,7,7,12.24,0,0,8,8,8,14.13,0
3891,3891,0,7,7,7,13,0,0,7,8,6,12.50,0
3892,3892,0,6,6,6,14.17,0,0,6,7,6,13.43,0
3893,3893,0,5,11,4,14.25,0,0,5,7,4,12.50,0
3894,3894,0,5,14,1,12,2,0,5,11,2,10.50,1
3895,3895,0,7,11,4,13.25,0,0,7,9,5,13.82,0
3896,3896,0,7,7,6,13.18,0,0,7,7,6,13.18,0
3897,3897,0,6,6,1,11,0,0,6,6,0,0,0
3898,3898,0,7,8,7,11.97,0,0,8,8,8,12.65,0
3899,3899,0,6,7,5,12.40,0,0,6,8,5,12.80,0
3900,3900,3,8,9,5,12.60,2,2,7,13,5,11.25,0
3901,3901,0,7,7,6,13.90,0,0,7,7,6,13.90,0
3902,3902,0,6,11,4,11.50,0,0,6,12,3,11,0
3903,3903,0,5,6,4,14.20,0,0,5,10,4,11.86,0
3904,3904,0,5,12,3,10.67,2,0,5,15,3,10.67,0
3905,3905,0,7,14,0,0,0,0,8,0,0,0,0
3906,3906,0,6,10,6,11,0,0,6,14,3,11.33,0
3907,3907,0,8,8,7,13.96,0,0,8,8,7,13.96,0
3908,3908,0,6,11,4,12.50,1,0,6,13,3,13.67,0
3909,3909,0,6,8,6,13.33,0,0,6,7,6,15.29,0
3910,3910,0,5,5,0,0,0,0,5,6,0,0,0
3911,3911,0,6,9,6,11.67,0,0,6,8,5,11.60,0
3912,3912,3,6,7,6,15.71,0,2,6,7,6,15.50,0
3913,3913,0,6,8,5,11,0,0,6,9,5,11.40,0
3914,3914,0,5,8,4,12.25,0,0,5,7,4,12.75,2
3915,3915,4,10,25,5,12.20,0,3,9,18,8,12.22,0
3916,3916,0,5,6,5,13,0,0,5,5,5,14,0
3917,3917,0,6,11,4,12,0,0,6,7,6,13,0
3918,3918,0,6,6,6,13.33,0,0,6,7,6,12.33,0
3919,3919,0,5,6,3,13,0,0,5,7,3,13,1
3920,3920,0,8,8,7,12.91,0,0,8,8,7,12.91,0
3921,3921,0,6,8,6,11,0,0,6,13,3,11,0
3922,3922,0,7,8,6,13.58,0,0,8,8,8,12.94,0
3923,3923,0,6,10,4,12.40,0,0,6,8,6,12.50,0
3924,3924,4,9,13,8,12.89,0,2,7,9,7,13,0
3925,3925,6,12,12,11,11.55,0,4,11,18,9,11.70,1
3926,3926,0,5,6,1,10,0,0,5,5,0,0,0
3927,3927,0,8,8,8,14.34,0,0,8,8,8,14.34,0
3928,3928,0,6,8,6,14.14,0,0,6,6,5,12,0
3929,3929,0,0,0,0,0,0,0,0,0,0,0,0
3930,3930,0,6,10,5,11.80,0,0,6,13,4,11.25,0
3931,3931,0,6,6,6,13.33,0,0,6,6,6,14.17,0
3932,3932,0,6,8,6,14.50,0,0,6,9,6,12.86,0
3933,3933,5,10,13,8,12.67,0,5,10,12,10,13.40,0
3934,3934,0,5,13,1,10,0,0,5,8,2,10,0
3935,3935,0,6,10,0,0,0,0,6,6,0,0,0
3936,3936,0,6,12,4,11,0,0,6,6,4,12.50,0
3937,3937,0,5,10,2,12,2,0,5,9,4,11,0
3938,3938,0,6,10,4,10,0,0,6,12,2,13.50,0
3939,3939,0,7,7,7,14.21,0,0,8,9,8,15.13,0
3940,3940,0,7,7,7,14.31,0,0,8,8,8,15.01,0
3941,3941,0,5,8,3,11,0,0,5,12,4,13.38,0
3942,3942,0,7,14,0,0,0,0,6,6,0,0,0
3943,3943,0,6,10,6,12,0,0,6,12,4,11,0
3944,3944,0,5,0,0,0,0,0,5,0,0,0,0
3945,3945,0,6,6,0,0,0,0,6,7,0,0,0
3946,3946,0,6,7,6,13.86,0,0,6,7,6,14.29,0
3947,3947,0,0,0,0,0,0,0,0,0,0,0,0
3948,3948,0,7,0,0,0,0,0,7,0,0,0,0
3949,3949,0,6,8,5,11,0,0,6,9,5,13,0
3950,3950,0,5,9,5,13.20,0,0,5,13,5,14.40,5
3951,3951,0,6,7,6,13.50,0,0,6,6,3,15.33,0
3952,3952,0,5,5,0,0,0,0,5,0,0,0,0
3953,3953,0,8,8,7,14.21,0,0,8,8,7,14.21,0
3954,3954,0,5,5,5,13,0,0,5,5,5,12.40,0
3955,3955,0,6,13,2,12,0,0,6,14,1,10,0
3956,3956,0,7,0,0,0,0,0,8,0,0,0,0
3957,3957,0,5,6,5,12.80,1,0,5,6,5,12.60,0
3958,3958,0,5,11,4,13.60,2,0,5,9,4,12.20,0
3959,3959,0,7,7,7,13.97,0,0,8,8,8,15.75,0
3960,3960,0,6,8,6,15,0,0,6,9,6,14.86,0
3961,3961,0,6,0,0,0,0,0,6,0,0,0,0
3962,3962,20,26,27,26,15.08,0,14,17,17,17,15.02,0
3963,3963,0,7,7,6,13.38,0,0,7,7,6,13.38,0
3964,3964,6,12,12,12,13.25,0,4,11,16,10,13.09,0
3965,3965,0,6,10,5,11.71,0,0,6,13,2,10.67,0
3966,3966,0,8,8,8,13.01,0,0,8,8,8,13.01,0
3967,3967,0,6,12,3,10.67,2,0,6,12,4,12,0
3968,3968,0,7,14,0,0,0,0,7,15,0,0,0
3969,3969,1,6,9,6,13,0,1,6,18,3,12.67,0
3970,3970,0,5,5,5,12,0,0,5,7,5,11.40,0
3971,3971,0,6,6,6,12.17,0,0,6,7,5,13.80,0
3972,3972,0,7,10,6,11.85,0,0,8,10,7,13.65,0
3973,3973,0,5,8,4,11,0,0,5,6,5,11.20,0
3974,3974,0,7,9,7,12.33,0,0,8,10,8,11.74,0
3975,3975,0,5,9,4,12,0,0,5,10,5,13.43,1
3976,3976,0,7,7,7,14.43,0,0,8,9,8,14.51,0
3977,3977,0,7,7,7,13.78,0,0,8,8,8,12.61,0
3978,3978,0,7,7,6,13.80,0,0,7,7,6,13.80,0
3979,3979,0,7,7,7,14.86,0,0,7,7,7,15.14,0
3980,3980,0,6,8,5,13,0,0,6,7,5,12.60,0
3981,3981,0,6,7,6,12.14,0,0,6,6,6,13.33,0
3982,3982,0,6,7,6,15.67,0,0,6,6,6,14.83,0
3983,3983,0,7,13,5,12.50,0,0,8,14,7,12.17,0
3984,3984,0,6,7,6,12.83,0,0,6,6,6,13.17,0
3985,3985,0,6,6,0,0,0,0,6,7,0,0,0
3986,3986,0,6,6,6,12.50,0,0,6,6,6,12.67,0
3987,3987,0,6,14,4,11.25,0,0,6,9,5,13,0
3988,3988,0,7,7,6,15.25,0,0,7,7,6,15.25,0
3989,3989,0,5,13,5,14,2,0,5,10,3,12,1
3990,3990,15,16,16,13,12.08,0,13,13,13,11,12.09,0
3991,3991,11,16,17,16,14.63,0,6,10,12,9,14.89,0
3992,3992,0,7,10,4,10.50,0,0,7,7,2,10.50,0
3993,3993,0,6,8,6,12.83,0,0,6,6,6,12.17,0
3994,3994,0,6,6,6,12.50,0,0,6,7,5,11.80,0
3995,3995,5,12,13,12,11.23,0,3,11,18,9,12.78,0
3996,3996,0,5,5,2,10.50,0,0,5,5,0,0,0
3997,3997,0,6,11,3,12,0,0,6,13,2,12,0
3998,3998,0,7,10,7,10.99,0,0,8,11,8,12.30,0
3999,3999,2,7,10,5,12.62,0,3,7,11,3,14.17,0
4000,4000,0,7,9,6,13,0,0,8,8,8,14.21,0
4001,4001,0,5,5,0,0,0,0,5,5,0,0,0
4002,4002,0,5,0,0,0,0,0,5,0,0,0,0
4003,4003,0,6,6,6,13.50,0,0,6,6,6,13.33,0
4004,4004,0,7,7,6,13.52,0,0,7,7,6,13.52,0
4005,4005,0,6,6,6,13.17,0,0,6,8,6,13.29,0
4006,4006,0,6,0,0,0,0,0,6,0,0,0,0
4007,4007,0,6,8,6,13.13,0,0,6,10,6,13,0
4008,4008,0,6,15,3,14.40,0,0,6,20,0,0,0
4009,4009,0,6,10,4,12,0,0,6,12,0,0,0
4010,4010,0,5,5,0,0,0,0,5,10,0,0,0
4011,4011,0,7,7,0,0,0,0,7,7,0,0,0
4012,4012,0,5,15,3,10.80,0,0,5,6,3,10.50,0
4013,4013,0,6,0,0,0,0,0,6,0,0,0,0
4014,4014,2,7,7,7,16.13,0,0,8,9,8,15.52,0
4015,4015,0,7,7,7,14.84,0,0,8,9,8,14.80,0
4016,4016,0,5,7,3,10.33,0,0,5,6,3,12,0
4017,4017,0,6,11,3,12,0,0,6,11,4,11.25,0
4018,4018,0,6,6,0,0,0,0,5,5,0,0,0
4019,4019,0,6,6,6,13.17,0,0,6,6,6,14,0
4020,4020,0,8,8,8,13.95,0,0,8,8,8,13.95,0
4021,4021,0,5,6,3,11.33,0,0,5,5,0,0,0
4022,4022,2,8,11,7,12.75,0,2,7,7,7,12.29,0
4023,4023,0,5,6,5,12.60,0,0,5,8,5,11.25,0
4024,4024,0,8,8,6,12.25,1,0,8,8,6,12.25,1
4025,4025,0,7,14,0,0,6,0,7,12,2,11.67,0
4026,4026,0,5,8,5,11,0,0,5,7,5,11.40,0
4027,4027,8,12,17,12,11.83,0,3,12,22,9,12.70,0
4028,4028,0,8,10,6,13.07,0,0,8,10,6,13.07,0
4029,4029,0,6,6,6,13.83,0,0,6,8,6,13.88,0
4030,4030,0,7,7,3,13.83,1,0,7,7,0,0,0
4031,4031,0,5,5,5,11.80,0,0,5,5,5,13.20,0
4032,4032,6,12,12,12,13.33,0,4,11,15,10,12.82,0
4033,4033,0,8,8,8,13.75,0,0,8,8,8,13.75,0
4034,4034,0,0,0,0,0,0,0,0,0,0,0,0
4035,4035,0,6,0,0,0,0,0,6,0,0,0,0
4036,4036,0,6,9,0,0,0,0,6,6,0,0,0
4037,4037,0,6,6,6,13.33,0,0,6,10,5,14.50,0
4038,4038,0,6,8,1,10,0,0,6,13,5,11.40,0
4039,4039,0,6,7,6,15.67,0,0,6,8,6,15.29,0
4040,4040,0,7,9,7,11.86,0,0,7,7,7,11.86,0
4041,4041,0,5,12,5,14.50,2,0,5,5,5,13.60,0
4042,4042,0,6,6,6,12.17,0,0,6,7,6,13.71,0
4043,4043,0,6,6,5,12.60,0,0,6,8,6,12,0
4044,4044,0,8,12,7,12.29,0,0,8,12,7,12.29,0
4045,4045,0,6,6,6,12.67,0,0,6,7,6,13,0
4046,4046,0,7,0,0,0,0,0,8,0,0,0,0
4047,4047,0,6,7,6,12.86,0,0,6,10,4,13,0
4048,4048,0,8,8,7,13.90,0,0,8,8,7,13.90,0
4049,4049,0,8,8,7,13.82,0,0,8,8,7,13.82,0
4050,4050,1,7,10,6,13.31,0,2,8,10,7,12.88,0
4051,4051,0,6,0,0,0,0,0,6,0,0,0,0
4052,4052,0,6,6,6,12.17,0,0,6,6,6,12.17,0
4053,4053,0,6,12,4,11.25,0,0,6,12,3,11.33,0
4054,4054,1,6,6,5,12.40,0,0,6,8,6,12.75,0
4055,4055,0,6,6,6,14.67,0,0,6,7,6,14.57,0
4056,4056,0,6,15,4,12,0,0,6,14,4,12,0
4057,4057,0,6,8,6,14,0,0,6,18,3,12.67,0
4058,4058,0,6,10,6,12.57,0,0,6,12,4,13.67,0
4059,4059,1,6,14,6,15.54,0,0,6,9,6,12.63,0
4060,4060,0,6,0,0,0,0,0,6,0,0,0,0
4061,4061,0,6,6,6,15,0,0,6,6,6,14.83,0
4062,4062,0,5,11,4,12.25,0,0,5,9,5,13.29,0
4063,4063,7,11,13,11,15.69,0,4,9,9,9,15.56,0
4064,4064,0,5,7,5,12.29,0,0,5,9,5,12.75,1
4065,4065,12,17,19,12,11.83,0,10,17,22,11,11.25,0
4066,4066,2,6,6,6,12.17,0,0,6,7,5,14,0
4067,4067,0,7,10,7,11.89,0,0,8,10,8,11.96,0
4068,4068,0,6,0,0,0,0,0,6,0,0,0,0
4069,4069,0,5,6,5,11.80,0,0,5,5,5,12.60,0
4070,4070,0,6,7,6,11.17,0,0,6,9,6,11.67,0
4071,4071,0,7,7,7,14.06,0,0,8,9,8,14.60,0
4072,4072,0,6,10,4,11.75,0,0,6,13,4,10,0
4073,4073,0,6,6,6,13.17,0,0,6,8,6,13,0
4074,4074,0,6,7,6,13.50,0,0,6,7,6,14,0
4075,4075,0,7,10,7,12.63,0,0,8,8,8,13.06,0
4076,4076,0,6,0,0,0,0,0,6,0,0,0,0
4077,4077,0,8,8,7,13.97,0,0,8,8,7,13.97,0
4078,4078,0,6,7,2,11,0,0,6,0,0,0,0
4079,4079,0,5,5,5,12.80,0,0,5,6,5,15.33,0
4080,4080,0,6,8,6,13.57,0,0,6,6,5,12.80,0
4081,4081,0,0,0,0,0,0,0,0,0,0,0,0
4082,4082,0,5,9,2,11.50,0,0,5,13,4,11,1
4083,4083,0,6,8,4,11.25,0,0,6,8,4,12,0
4084,4084,0,5,7,5,13.71,0,0,5,7,5,13.14,0
4085,4085,0,4,4,0,0,0,0,5,0,0,0,0
4086,4086,2,6,9,6,12,0,1,6,8,3,14.67,0
4087,4087,0,6,7,6,12.67,0,0,6,7,6,13.33,0
4088,4088,0,8,11,7,13.29,3,0,8,11,7,13.29,3
4089,4089,8,10,15,8,10.38,0,7,10,13,9,10.44,0
4090,4090,3,7,13,3,12,0,2,7,15,1,13,1
4091,4091,0,6,10,5,11.40,0,1,6,7,6,11.17,0
4092,4092,0,5,15,2,13.25,0,0,5,12,3,12.60,3
4093,4093,0,7,7,6,13.86,0,0,8,16,0,0,1
4094,4094,0,6,6,6,12.17,0,0,6,7,6,12.14,0
4095,4095,0,6,17,4,13.75,0,0,6,15,6,14.50,0
4096,4096,0,7,7,6,15.43,0,0,7,7,6,15.43,0
4097,4097,0,6,6,6,13.83,0,0,6,6,6,15.50,0
4098,4098,7,14,21,12,11.83,0,11,12,15,11,11.36,0
4099,4099,0,7,7,0,0,0,0,8,8,0,0,0
4100,4100,0,1,1,0,0,1,0,6,0,0,0,0
4101,4101,1,7,9,7,12.33,0,0,8,8,8,12.63,0
4102,4102,0,6,6,6,11.17,0,0,6,6,6,12.17,0
4103,4103,0,6,6,6,14.67,0,0,6,8,6,12.43,0
4104,4104,0,5,5,5,11.20,0,0,5,11,4,11.75,0
4105,4105,0,6,9,6,13.71,0,0,6,6,6,14.17,0
4106,4106,0,5,5,5,12.80,0,0,5,10,5,11.44,0
4107,4107,0,6,9,4,13.25,0,0,6,11,5,11.80,0
4108,4108,0,8,10,6,13.78,1,0,8,10,6,13.78,1
4109,4109,0,8,8,7,15.11,0,0,8,8,7,15.11,0
4110,4110,0,6,10,4,11,0,0,6,8,5,11.20,0
4111,4111,0,8,8,7,15.80,0,0,8,8,7,15.80,0
4112,4112,0,7,7,7,13.78,0,0,8,8,8,15.60,0
4113,4113,0,8,11,7,12.16,0,0,8,11,7,12.16,0
4114,4114,0,7,0,0,0,0,0,7,0,0,0,0
4115,4115,0,6,6,6,14.33,0,0,6,6,6,15.50,0
4116,4116,0,6,6,6,11.83,0,0,6,6,3,13.33,0
4117,4117,0,6,7,6,14.83,0,0,6,8,6,12.50,0
4118,4118,0,8,8,7,14.20,0,0,8,8,7,14.20,0
4119,4119,0,5,6,5,12.20,0,0,5,5,5,13.20,0
4120,4120,0,6,10,4,13,0,0,6,9,5,13.67,0
4121,4121,0,8,8,7,12.49,0,0,8,8,7,12.49,0
4122,4122,0,6,7,6,17,0,0,6,7,6,16.29,0
4123,4123,0,6,7,5,10.80,0,0,6,9,6,10.17,0
4124,4124,0,7,7,6,14.72,0,0,7,7,6,14.72,0
4125,4125,0,5,10,2,13.50,0,0,5,11,5,11.40,1
4126,4126,0,8,8,7,11.97,0,0,8,8,7,11.97,0
4127,4127,0,5,7,3,12,0,0,5,7,4,13.50,0
4128,4128,0,6,7,6,12.33,0,0,6,6,6,11.67,0
4129,4129,0,12,22,6,15.31,0,0,10,13,6,13.88,0
4130,4130,0,7,7,6,12.67,0,0,7,7,6,12.67,0
4131,4131,0,7,10,7,14.37,0,0,8,8,8,14.45,0
4132,4132,0,8,8,7,12.08,0,0,8,8,7,12.08,0
4133,4133,7,12,18,8,12.25,0,4,12,27,8,12.20,0
4134,4134,0,6,10,5,12.20,0,0,6,10,5,11.60,0
4135,4135,0,6,12,4,11,0,0,6,9,6,11.50,0
4136,4136,0,6,8,5,12.80,0,0,6,8,5,11,0
4137,4137,0,8,8,7,11.86,0,0,8,8,7,11.86,0
4138,4138,0,6,8,6,12.29,0,0,6,10,5,13,0
4139,4139,0,6,11,3,12.33,0,0,6,11,4,13.50,0
4140,4140,0,6,11,4,11.25,0,0,6,12,4,11.40,0
4141,4141,0,6,0,0,0,0,0,6,0,0,0,0
4142,4142,0,3,3,2,16,0,0,3,3,1,16,0
4143,4143,0,6,10,6,11.67,0,0,6,7,6,11,0
4144,4144,0,7,15,5,12.40,0,0,8,14,7,12.15,0
4145,4145,0,7,14,6,10.74,1,0,8,10,8,11.84,0
4146,4146,0,6,0,0,0,0,0,6,0,0,0,0
4147,4147,0,7,12,4,12,0,0,7,13,4,12.56,0
4148,4148,0,6,12,4,12.75,0,0,6,15,2,10,0
4149,4149,0,5,9,2,10,0,0,5,10,2,11,0
4150,4150,11,14,26,12,13.42,1,11,14,26,12,13.42,1
4151,4151,0,6,6,6,15.17,0,0,6,7,6,14.86,0
4152,4152,0,6,10,5,13.83,0,0,6,13,5,12.50,0
4153,4153,0,5,6,5,13.33,0,0,5,7,4,14.80,0
4154,4154,0,0,0,0,0,0,0,0,0,0,0,0
4155,4155,0,6,11,3,11.67,0,0,6,11,3,10.67,0
4156,4156,0,6,12,5,15,0,0,6,9,6,13.43,0
4157,4157,0,8,8,7,13.24,0,0,8,8,7,13.24,0
4158,4158,0,5,13,1,13,0,0,5,7,2,12.50,0
4159,4159,0,7,8,6,13.08,0,0,8,10,7,12.05,0
4160,4160,0,6,6,6,13.50,0,0,6,9,6,13.67,0
4161,4161,2,6,8,5,11.80,0,2,6,8,6,12.33,0
4162,4162,0,6,7,5,12.60,0,0,6,6,5,11.80,0
4163,4163,0,6,6,6,12.17,0,0,6,9,3,11,0
4164,4164,0,6,9,6,12.17,0,0,6,9,6,11,0
4165,4165,0,0,0,0,0,0,0,0,0,0,0,0
4166,4166,0,7,7,7,13.56,0,0,8,9,8,13.20,0
4167,4167,0,5,6,4,12.25,0,0,5,8,4,11.80,0
4168,4168,0,6,6,6,14.33,0,0,6,6,6,13.50,0
4169,4169,0,6,10,4,10.50,0,0,6,8,4,11.75,0
4170,4170,0,4,8,0,0,0,0,4,8,0,0,0
4171,4171,0,6,10,4,12.75,0,0,6,14,3,11.33,0
4172,4172,0,6,14,0,0,0,0,6,9,4,11,0
4173,4173,0,5,10,1,14,0,0,5,10,1,14,0
4174,4174,0,7,9,7,14.09,0,0,8,8,8,15,0
4175,4175,0,6,6,6,13.33,0,0,6,8,6,13.17,0
4176,4176,0,8,12,7,12.07,0,0,8,12,7,12.07,0
4177,4177,0,6,6,6,12.67,0,0,6,6,6,12.50,0
4178,4178,0,6,11,6,12.13,0,0,6,16,5,12,0
