ParentDetailID;ParentID;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation
3,636.00;3,636.00;37.00;1.00;9.00;4.00
3,637.00;3,637.00;3.00;19.00;2.00;3.00
3,638.00;3,638.00;38.00;19.00;9.00;9.00
3,639.00;3,639.00;38.00;38.00;5.00;5.00
3,640.00;3,640.00;1.00;19.00;4.00;4.00
3,641.00;3,641.00;19.00;38.00;4.00;4.00
3,642.00;3,642.00;37.00;37.00;6.00;6.00
3,643.00;3,643.00;19.00;1.00;1.00;1.00
3,644.00;3,644.00;1.00;37.00;4.00;9.00
3,645.00;3,645.00;38.00;37.00;8.00;8.00
3,646.00;3,646.00;41.00;1.00;2.00;3.00
3,647.00;3,647.00;3.00;3.00;4.00;2.00
3,648.00;3,648.00;37.00;37.00;8.00;6.00
3,649.00;3,649.00;19.00;38.00;5.00;5.00
3,650.00;3,650.00;37.00;37.00;9.00;8.00
3,651.00;3,651.00;1.00;38.00;3.00;9.00
3,652.00;3,652.00;19.00;3.00;7.00;10.00
3,653.00;3,653.00;38.00;37.00;9.00;9.00
3,654.00;3,654.00;1.00;19.00;9.00;9.00
3,655.00;3,655.00;1.00;19.00;4.00;10.00
3,656.00;3,656.00;1.00;1.00;3.00;5.00
3,657.00;3,657.00;1.00;19.00;4.00;10.00
3,658.00;3,658.00;37.00;3.00;9.00;2.00
3,659.00;3,659.00;19.00;37.00;5.00;8.00
3,660.00;3,660.00;38.00;1.00;5.00;5.00
3,661.00;3,661.00;19.00;1.00;7.00;10.00
3,662.00;3,662.00;3.00;3.00;123.00;122.00
3,663.00;3,663.00;38.00;38.00;9.00;10.00
3,664.00;3,664.00;38.00;37.00;9.00;8.00
3,665.00;3,665.00;12.00;37.00;5.00;9.00
3,666.00;3,666.00;37.00;37.00;9.00;4.00
3,667.00;3,667.00;37.00;25.00;.00;4.00
3,668.00;3,668.00;34.00;34.00;99.00;99.00
3,669.00;3,669.00;19.00;19.00;9.00;9.00
3,670.00;3,670.00;3.00;3.00;2.00;2.00
3,671.00;3,671.00;1.00;3.00;4.00;4.00
3,672.00;3,672.00;37.00;37.00;9.00;9.00
3,673.00;3,673.00;19.00;37.00;4.00;7.00
3,674.00;3,674.00;19.00;19.00;144.00;141.00
3,675.00;3,675.00;1.00;1.00;3.00;5.00
3,676.00;3,676.00;38.00;19.00;9.00;3.00
3,677.00;3,677.00;37.00;19.00;9.00;7.00
3,678.00;3,678.00;19.00;38.00;5.00;.00
3,679.00;3,679.00;1.00;19.00;141.00;114.00
3,680.00;3,680.00;19.00;19.00;3.00;3.00
3,681.00;3,681.00;37.00;38.00;9.00;9.00
3,682.00;3,682.00;19.00;19.00;9.00;9.00
3,683.00;3,683.00;37.00;37.00;9.00;9.00
3,684.00;3,684.00;19.00;2.00;5.00;5.00
3,685.00;3,685.00;37.00;37.00;9.00;7.00
3,686.00;3,686.00;1.00;1.00;4.00;10.00
3,687.00;3,687.00;34.00;34.00;.00;.00
3,688.00;3,688.00;19.00;38.00;9.00;7.00
3,689.00;3,689.00;19.00;38.00;9.00;10.00
3,690.00;3,690.00;1.00;1.00;1.00;1.00
3,691.00;3,691.00;19.00;1.00;9.00;4.00
3,692.00;3,692.00;19.00;1.00;4.00;5.00
3,693.00;3,693.00;38.00;37.00;7.00;7.00
3,694.00;3,694.00;19.00;37.00;9.00;7.00
3,695.00;3,695.00;1.00;1.00;9.00;9.00
3,696.00;3,696.00;19.00;37.00;9.00;9.00
3,697.00;3,697.00;37.00;37.00;9.00;9.00
3,698.00;3,698.00;1.00;1.00;4.00;10.00
3,699.00;3,699.00;38.00;38.00;5.00;10.00
3,700.00;3,700.00;3.00;1.00;2.00;5.00
3,701.00;3,701.00;38.00;37.00;5.00;5.00
3,702.00;3,702.00;34.00;34.00;99.00;99.00
3,703.00;3,703.00;1.00;1.00;4.00;2.00
3,704.00;3,704.00;37.00;37.00;9.00;9.00
3,705.00;3,705.00;37.00;38.00;4.00;1.00
3,706.00;3,706.00;1.00;19.00;9.00;6.00
3,707.00;3,707.00;38.00;1.00;5.00;5.00
3,708.00;3,708.00;37.00;37.00;5.00;10.00
3,709.00;3,709.00;1.00;1.00;9.00;10.00
3,710.00;3,710.00;1.00;19.00;5.00;3.00
3,711.00;3,711.00;38.00;38.00;151.00;151.00
3,712.00;3,712.00;19.00;38.00;9.00;9.00
3,713.00;3,713.00;1.00;19.00;4.00;7.00
3,714.00;3,714.00;37.00;37.00;1.00;1.00
3,715.00;3,715.00;37.00;1.00;9.00;3.00
3,716.00;3,716.00;37.00;1.00;5.00;3.00
3,717.00;3,717.00;4.00;4.00;2.00;10.00
3,718.00;3,718.00;37.00;37.00;9.00;9.00
3,719.00;3,719.00;1.00;38.00;1.00;7.00
3,720.00;3,720.00;19.00;37.00;5.00;8.00
3,721.00;3,721.00;1.00;3.00;144.00;123.00
3,722.00;3,722.00;37.00;37.00;7.00;7.00
3,723.00;3,723.00;19.00;1.00;9.00;1.00
3,724.00;3,724.00;1.00;1.00;4.00;4.00
3,725.00;3,725.00;1.00;1.00;9.00;9.00
3,726.00;3,726.00;1.00;1.00;3.00;10.00
3,727.00;3,727.00;37.00;37.00;5.00;5.00
3,728.00;3,728.00;38.00;1.00;9.00;7.00
3,729.00;3,729.00;19.00;38.00;9.00;10.00
3,730.00;3,730.00;38.00;38.00;4.00;8.00
3,731.00;3,731.00;1.00;38.00;7.00;7.00
3,732.00;3,732.00;38.00;38.00;9.00;9.00
3,733.00;3,733.00;4.00;3.00;1.00;1.00
3,734.00;3,734.00;37.00;37.00;7.00;7.00
3,735.00;3,735.00;19.00;1.00;9.00;5.00
3,736.00;3,736.00;38.00;37.00;9.00;9.00
3,737.00;3,737.00;19.00;37.00;9.00;9.00
3,738.00;3,738.00;3.00;1.00;2.00;4.00
3,739.00;3,739.00;3.00;1.00;9.00;3.00
3,740.00;3,740.00;37.00;37.00;9.00;7.00
3,741.00;3,741.00;3.00;1.00;3.00;10.00
3,742.00;3,742.00;37.00;19.00;9.00;3.00
3,743.00;3,743.00;19.00;38.00;7.00;9.00
3,744.00;3,744.00;3.00;3.00;4.00;2.00
3,745.00;3,745.00;12.00;1.00;4.00;.00
3,746.00;3,746.00;3.00;1.00;4.00;3.00
3,747.00;3,747.00;1.00;1.00;4.00;4.00
3,748.00;3,748.00;39.00;3.00;3.00;2.00
3,749.00;3,749.00;1.00;19.00;4.00;5.00
3,750.00;3,750.00;3.00;19.00;1.00;5.00
3,751.00;3,751.00;38.00;38.00;7.00;7.00
3,752.00;3,752.00;3.00;1.00;2.00;10.00
3,753.00;3,753.00;1.00;1.00;9.00;4.00
3,754.00;3,754.00;37.00;37.00;9.00;9.00
3,755.00;3,755.00;19.00;37.00;7.00;90.00
3,756.00;3,756.00;3.00;1.00;3.00;4.00
3,757.00;3,757.00;37.00;37.00;9.00;9.00
3,758.00;3,758.00;1.00;3.00;4.00;3.00
3,759.00;3,759.00;1.00;1.00;4.00;3.00
3,760.00;3,760.00;38.00;37.00;6.00;7.00
3,761.00;3,761.00;37.00;37.00;9.00;9.00
3,762.00;3,762.00;1.00;1.00;4.00;10.00
3,763.00;3,763.00;19.00;38.00;5.00;7.00
3,764.00;3,764.00;1.00;19.00;4.00;9.00
3,765.00;3,765.00;19.00;38.00;3.00;7.00
3,766.00;3,766.00;37.00;38.00;6.00;6.00
3,767.00;3,767.00;38.00;37.00;9.00;7.00
3,768.00;3,768.00;37.00;1.00;9.00;8.00
3,769.00;3,769.00;3.00;3.00;2.00;2.00
3,770.00;3,770.00;1.00;1.00;4.00;4.00
3,771.00;3,771.00;1.00;19.00;4.00;8.00
3,772.00;3,772.00;1.00;1.00;4.00;3.00
3,773.00;3,773.00;1.00;38.00;9.00;7.00
3,774.00;3,774.00;37.00;37.00;9.00;9.00
3,775.00;3,775.00;1.00;19.00;4.00;7.00
3,776.00;3,776.00;37.00;37.00;4.00;9.00
3,777.00;3,777.00;3.00;1.00;2.00;6.00
3,778.00;3,778.00;19.00;2.00;7.00;3.00
3,779.00;3,779.00;1.00;1.00;4.00;4.00
3,780.00;3,780.00;2.00;3.00;3.00;2.00
3,781.00;3,781.00;3.00;3.00;1.00;1.00
3,782.00;3,782.00;1.00;38.00;4.00;7.00
3,783.00;3,783.00;1.00;19.00;5.00;5.00
3,784.00;3,784.00;1.00;19.00;4.00;4.00
3,785.00;3,785.00;37.00;19.00;9.00;3.00
3,786.00;3,786.00;1.00;38.00;4.00;9.00
3,787.00;3,787.00;1.00;1.00;2.00;3.00
3,788.00;3,788.00;38.00;38.00;9.00;8.00
3,789.00;3,789.00;3.00;1.00;4.00;6.00
3,790.00;3,790.00;1.00;44.00;4.00;2.00
3,791.00;3,791.00;19.00;19.00;4.00;7.00
3,792.00;3,792.00;3.00;1.00;3.00;6.00
3,793.00;3,793.00;19.00;1.00;90.00;3.00
3,794.00;3,794.00;19.00;38.00;5.00;7.00
3,795.00;3,795.00;19.00;19.00;7.00;9.00
3,796.00;3,796.00;4.00;38.00;2.00;7.00
3,797.00;3,797.00;1.00;19.00;4.00;4.00
3,798.00;3,798.00;3.00;19.00;1.00;7.00
3,799.00;3,799.00;19.00;38.00;9.00;9.00
3,800.00;3,800.00;1.00;39.00;5.00;3.00
3,801.00;3,801.00;34.00;19.00;.00;3.00
3,802.00;3,802.00;37.00;37.00;6.00;6.00
3,803.00;3,803.00;38.00;37.00;9.00;9.00
3,804.00;3,804.00;34.00;34.00;.00;.00
3,805.00;3,805.00;1.00;19.00;5.00;5.00
3,806.00;3,806.00;37.00;37.00;9.00;9.00
3,807.00;3,807.00;34.00;37.00;5.00;7.00
3,808.00;3,808.00;34.00;34.00;.00;.00
3,809.00;3,809.00;34.00;34.00;.00;.00
3,810.00;3,810.00;34.00;34.00;.00;.00
3,811.00;3,811.00;37.00;37.00;9.00;7.00
3,812.00;3,812.00;37.00;37.00;9.00;8.00
3,813.00;3,813.00;37.00;37.00;9.00;6.00
3,814.00;3,814.00;19.00;19.00;9.00;4.00
3,815.00;3,815.00;14.00;14.00;90.00;90.00
3,816.00;3,816.00;19.00;3.00;3.00;2.00
3,817.00;3,817.00;19.00;19.00;9.00;9.00
3,818.00;3,818.00;38.00;37.00;5.00;9.00
3,819.00;3,819.00;19.00;37.00;6.00;6.00
3,820.00;3,820.00;3.00;19.00;3.00;5.00
3,821.00;3,821.00;4.00;4.00;4.00;2.00
3,822.00;3,822.00;1.00;38.00;5.00;6.00
3,823.00;3,823.00;37.00;37.00;5.00;5.00
3,824.00;3,824.00;38.00;19.00;9.00;9.00
3,825.00;3,825.00;1.00;38.00;4.00;3.00
3,826.00;3,826.00;1.00;38.00;7.00;8.00
3,827.00;3,827.00;37.00;37.00;9.00;4.00
3,828.00;3,828.00;37.00;37.00;9.00;6.00
3,829.00;3,829.00;12.00;1.00;4.00;10.00
3,830.00;3,830.00;38.00;38.00;4.00;9.00
3,831.00;3,831.00;1.00;1.00;4.00;4.00
3,832.00;3,832.00;37.00;37.00;9.00;9.00
3,833.00;3,833.00;37.00;37.00;9.00;9.00
3,834.00;3,834.00;38.00;19.00;8.00;10.00
3,835.00;3,835.00;1.00;19.00;4.00;4.00
3,836.00;3,836.00;2.00;2.00;1.00;4.00
3,837.00;3,837.00;1.00;3.00;9.00;3.00
3,838.00;3,838.00;3.00;38.00;1.00;9.00
3,839.00;3,839.00;38.00;1.00;9.00;8.00
3,840.00;3,840.00;37.00;37.00;9.00;9.00
3,841.00;3,841.00;37.00;37.00;9.00;9.00
3,842.00;3,842.00;19.00;38.00;7.00;7.00
3,843.00;3,843.00;3.00;1.00;2.00;8.00
3,844.00;3,844.00;37.00;37.00;9.00;9.00
3,845.00;3,845.00;6.00;11.00;4.00;5.00
3,846.00;3,846.00;34.00;34.00;99.00;99.00
3,847.00;3,847.00;37.00;38.00;9.00;5.00
3,848.00;3,848.00;1.00;33.00;3.00;3.00
3,849.00;3,849.00;37.00;37.00;6.00;6.00
3,850.00;3,850.00;19.00;38.00;9.00;7.00
3,851.00;3,851.00;37.00;19.00;9.00;9.00
3,852.00;3,852.00;37.00;37.00;4.00;9.00
3,853.00;3,853.00;37.00;37.00;5.00;9.00
3,854.00;3,854.00;37.00;37.00;9.00;9.00
3,855.00;3,855.00;37.00;29.00;.00;4.00
3,856.00;3,856.00;3.00;12.00;2.00;9.00
3,857.00;3,857.00;37.00;37.00;9.00;9.00
3,858.00;3,858.00;38.00;19.00;9.00;10.00
3,859.00;3,859.00;38.00;19.00;.00;2.00
3,860.00;3,860.00;37.00;19.00;3.00;10.00
3,861.00;3,861.00;37.00;19.00;9.00;7.00
3,862.00;3,862.00;38.00;38.00;6.00;7.00
3,863.00;3,863.00;19.00;38.00;9.00;9.00
3,864.00;3,864.00;38.00;19.00;9.00;7.00
3,865.00;3,865.00;3.00;19.00;4.00;6.00
3,866.00;3,866.00;1.00;1.00;4.00;5.00
3,867.00;3,867.00;37.00;37.00;7.00;7.00
3,868.00;3,868.00;19.00;19.00;4.00;9.00
3,869.00;3,869.00;1.00;19.00;3.00;10.00
3,870.00;3,870.00;1.00;1.00;4.00;4.00
3,871.00;3,871.00;1.00;37.00;4.00;5.00
3,872.00;3,872.00;38.00;38.00;9.00;9.00
3,873.00;3,873.00;1.00;19.00;4.00;10.00
3,874.00;3,874.00;19.00;19.00;3.00;3.00
3,875.00;3,875.00;1.00;1.00;90.00;1.00
3,876.00;3,876.00;34.00;34.00;.00;.00
3,877.00;3,877.00;1.00;1.00;4.00;10.00
3,878.00;3,878.00;1.00;1.00;4.00;3.00
3,879.00;3,879.00;38.00;37.00;5.00;9.00
3,880.00;3,880.00;37.00;37.00;9.00;9.00
3,881.00;3,881.00;19.00;12.00;7.00;3.00
3,882.00;3,882.00;1.00;19.00;5.00;7.00
3,883.00;3,883.00;37.00;38.00;9.00;9.00
3,884.00;3,884.00;37.00;37.00;9.00;9.00
3,885.00;3,885.00;1.00;37.00;9.00;5.00
3,886.00;3,886.00;38.00;38.00;9.00;7.00
3,887.00;3,887.00;19.00;19.00;7.00;8.00
3,888.00;3,888.00;19.00;38.00;9.00;9.00
3,889.00;3,889.00;38.00;38.00;5.00;3.00
3,890.00;3,890.00;1.00;38.00;3.00;8.00
3,891.00;3,891.00;1.00;19.00;141.00;182.00
3,892.00;3,892.00;1.00;1.00;9.00;9.00
3,893.00;3,893.00;1.00;1.00;5.00;7.00
3,894.00;3,894.00;37.00;37.00;90.00;90.00
3,895.00;3,895.00;1.00;1.00;9.00;6.00
3,896.00;3,896.00;38.00;37.00;9.00;7.00
3,897.00;3,897.00;19.00;1.00;5.00;5.00
3,898.00;3,898.00;38.00;1.00;9.00;6.00
3,899.00;3,899.00;37.00;37.00;4.00;7.00
3,900.00;3,900.00;37.00;37.00;9.00;9.00
3,901.00;3,901.00;37.00;38.00;9.00;9.00
3,902.00;3,902.00;37.00;37.00;9.00;6.00
3,903.00;3,903.00;37.00;37.00;6.00;10.00
3,904.00;3,904.00;38.00;37.00;4.00;7.00
3,905.00;3,905.00;38.00;37.00;9.00;5.00
3,906.00;3,906.00;37.00;37.00;9.00;8.00
3,907.00;3,907.00;37.00;37.00;9.00;9.00
3,908.00;3,908.00;3.00;38.00;1.00;5.00
3,909.00;3,909.00;38.00;38.00;9.00;7.00
3,910.00;3,910.00;37.00;37.00;90.00;90.00
3,911.00;3,911.00;19.00;19.00;4.00;4.00
3,912.00;3,912.00;37.00;19.00;9.00;10.00
3,913.00;3,913.00;1.00;19.00;9.00;6.00
3,914.00;3,914.00;26.00;30.00;.00;5.00
3,915.00;3,915.00;37.00;19.00;9.00;4.00
3,916.00;3,916.00;37.00;37.00;9.00;6.00
3,917.00;3,917.00;38.00;37.00;6.00;6.00
3,918.00;3,918.00;19.00;12.00;9.00;7.00
3,919.00;3,919.00;37.00;37.00;10.00;6.00
3,920.00;3,920.00;1.00;1.00;4.00;3.00
3,921.00;3,921.00;38.00;1.00;9.00;5.00
3,922.00;3,922.00;38.00;19.00;5.00;7.00
3,923.00;3,923.00;19.00;19.00;5.00;5.00
3,924.00;3,924.00;37.00;37.00;5.00;5.00
3,925.00;3,925.00;19.00;19.00;5.00;4.00
3,926.00;3,926.00;1.00;5.00;9.00;10.00
3,927.00;3,927.00;19.00;1.00;4.00;3.00
3,928.00;3,928.00;38.00;37.00;5.00;3.00
3,929.00;3,929.00;19.00;37.00;5.00;5.00
3,930.00;3,930.00;19.00;19.00;9.00;6.00
3,931.00;3,931.00;1.00;1.00;5.00;9.00
3,932.00;3,932.00;3.00;1.00;4.00;9.00
3,933.00;3,933.00;19.00;19.00;7.00;3.00
3,934.00;3,934.00;19.00;19.00;9.00;9.00
3,935.00;3,935.00;38.00;38.00;9.00;9.00
3,936.00;3,936.00;38.00;37.00;5.00;5.00
3,937.00;3,937.00;37.00;37.00;9.00;9.00
3,938.00;3,938.00;19.00;19.00;9.00;9.00
3,939.00;3,939.00;19.00;1.00;5.00;5.00
3,940.00;3,940.00;3.00;1.00;5.00;10.00
3,941.00;3,941.00;37.00;37.00;5.00;5.00
3,942.00;3,942.00;19.00;4.00;9.00;4.00
3,943.00;3,943.00;3.00;3.00;2.00;2.00
3,944.00;3,944.00;1.00;1.00;4.00;8.00
3,945.00;3,945.00;1.00;1.00;4.00;8.00
3,946.00;3,946.00;37.00;37.00;9.00;8.00
3,947.00;3,947.00;3.00;1.00;2.00;6.00
3,948.00;3,948.00;38.00;37.00;3.00;7.00
3,949.00;3,949.00;37.00;19.00;9.00;4.00
3,950.00;3,950.00;1.00;19.00;9.00;10.00
3,951.00;3,951.00;37.00;37.00;9.00;9.00
3,952.00;3,952.00;6.00;27.00;1.00;7.00
3,953.00;3,953.00;1.00;19.00;9.00;4.00
3,954.00;3,954.00;37.00;11.00;90.00;90.00
3,955.00;3,955.00;3.00;2.00;2.00;1.00
3,956.00;3,956.00;1.00;19.00;4.00;10.00
3,957.00;3,957.00;38.00;19.00;9.00;10.00
3,958.00;3,958.00;37.00;38.00;7.00;9.00
3,959.00;3,959.00;19.00;19.00;3.00;10.00
3,960.00;3,960.00;38.00;37.00;4.00;4.00
3,961.00;3,961.00;37.00;37.00;9.00;9.00
3,962.00;3,962.00;37.00;1.00;9.00;4.00
3,963.00;3,963.00;37.00;37.00;4.00;3.00
3,964.00;3,964.00;19.00;38.00;5.00;5.00
3,965.00;3,965.00;19.00;19.00;4.00;5.00
3,966.00;3,966.00;19.00;19.00;5.00;5.00
3,967.00;3,967.00;19.00;19.00;9.00;4.00
3,968.00;3,968.00;1.00;19.00;9.00;9.00
3,969.00;3,969.00;3.00;19.00;2.00;4.00
3,970.00;3,970.00;37.00;37.00;9.00;9.00
3,971.00;3,971.00;37.00;37.00;3.00;3.00
3,972.00;3,972.00;19.00;38.00;5.00;3.00
3,973.00;3,973.00;37.00;37.00;9.00;9.00
3,974.00;3,974.00;1.00;19.00;9.00;7.00
3,975.00;3,975.00;19.00;38.00;7.00;7.00
3,976.00;3,976.00;37.00;37.00;5.00;5.00
3,977.00;3,977.00;19.00;19.00;9.00;7.00
3,978.00;3,978.00;37.00;1.00;9.00;4.00
3,979.00;3,979.00;19.00;19.00;3.00;7.00
3,980.00;3,980.00;19.00;19.00;7.00;9.00
3,981.00;3,981.00;1.00;38.00;4.00;7.00
3,982.00;3,982.00;40.00;4.00;2.00;2.00
3,983.00;3,983.00;1.00;19.00;4.00;3.00
3,984.00;3,984.00;38.00;38.00;9.00;7.00
3,985.00;3,985.00;38.00;38.00;9.00;6.00
3,986.00;3,986.00;37.00;38.00;9.00;8.00
3,987.00;3,987.00;37.00;37.00;9.00;9.00
3,988.00;3,988.00;1.00;1.00;4.00;3.00
3,989.00;3,989.00;19.00;37.00;9.00;9.00
3,990.00;3,990.00;38.00;19.00;9.00;4.00
3,991.00;3,991.00;43.00;1.00;153.00;135.00
3,992.00;3,992.00;19.00;37.00;5.00;5.00
3,993.00;3,993.00;38.00;19.00;152.00;171.00
3,994.00;3,994.00;37.00;37.00;9.00;9.00
3,995.00;3,995.00;3.00;1.00;2.00;4.00
3,996.00;3,996.00;37.00;37.00;9.00;9.00
3,997.00;3,997.00;1.00;1.00;9.00;9.00
3,998.00;3,998.00;19.00;19.00;4.00;6.00
3,999.00;3,999.00;19.00;19.00;4.00;6.00
4,000.00;4,000.00;1.00;38.00;4.00;8.00
4,001.00;4,001.00;34.00;34.00;9.00;9.00
4,002.00;4,002.00;3.00;3.00;3.00;2.00
4,003.00;4,003.00;19.00;19.00;9.00;5.00
4,004.00;4,004.00;37.00;37.00;9.00;9.00
4,005.00;4,005.00;37.00;37.00;9.00;9.00
4,006.00;4,006.00;37.00;37.00;90.00;10.00
4,007.00;4,007.00;37.00;37.00;9.00;9.00
4,008.00;4,008.00;1.00;37.00;4.00;7.00
4,009.00;4,009.00;38.00;37.00;5.00;9.00
4,010.00;4,010.00;38.00;1.00;5.00;9.00
4,011.00;4,011.00;37.00;37.00;9.00;10.00
4,012.00;4,012.00;19.00;38.00;5.00;6.00
4,013.00;4,013.00;37.00;19.00;9.00;9.00
4,014.00;4,014.00;37.00;38.00;3.00;3.00
4,015.00;4,015.00;19.00;38.00;7.00;7.00
4,016.00;4,016.00;37.00;37.00;5.00;5.00
4,017.00;4,017.00;19.00;1.00;9.00;4.00
4,018.00;4,018.00;37.00;37.00;9.00;7.00
4,019.00;4,019.00;38.00;38.00;9.00;8.00
4,020.00;4,020.00;1.00;1.00;5.00;9.00
4,021.00;4,021.00;3.00;1.00;1.00;7.00
4,022.00;4,022.00;3.00;1.00;1.00;7.00
4,023.00;4,023.00;19.00;19.00;5.00;8.00
4,024.00;4,024.00;19.00;3.00;4.00;2.00
4,025.00;4,025.00;3.00;19.00;122.00;144.00
4,026.00;4,026.00;37.00;37.00;9.00;7.00
4,027.00;4,027.00;37.00;37.00;9.00;5.00
4,028.00;4,028.00;19.00;38.00;4.00;9.00
4,029.00;4,029.00;1.00;38.00;4.00;5.00
4,030.00;4,030.00;3.00;19.00;2.00;3.00
4,031.00;4,031.00;38.00;37.00;9.00;7.00
4,032.00;4,032.00;19.00;38.00;9.00;8.00
4,033.00;4,033.00;2.00;19.00;3.00;9.00
4,034.00;4,034.00;3.00;3.00;2.00;2.00
4,035.00;4,035.00;34.00;34.00;.00;.00
4,036.00;4,036.00;19.00;19.00;4.00;8.00
4,037.00;4,037.00;1.00;19.00;4.00;10.00
4,038.00;4,038.00;37.00;37.00;9.00;9.00
4,039.00;4,039.00;1.00;19.00;9.00;9.00
4,040.00;4,040.00;3.00;19.00;2.00;3.00
4,041.00;4,041.00;3.00;1.00;2.00;4.00
4,042.00;4,042.00;38.00;1.00;9.00;4.00
4,043.00;4,043.00;19.00;19.00;9.00;9.00
4,044.00;4,044.00;2.00;38.00;3.00;8.00
4,045.00;4,045.00;38.00;38.00;191.00;193.00
4,046.00;4,046.00;19.00;38.00;7.00;8.00
4,047.00;4,047.00;19.00;1.00;9.00;8.00
4,048.00;4,048.00;1.00;1.00;9.00;10.00
4,049.00;4,049.00;38.00;37.00;9.00;7.00
4,050.00;4,050.00;1.00;19.00;4.00;5.00
4,051.00;4,051.00;34.00;1.00;.00;.00
4,052.00;4,052.00;38.00;19.00;7.00;7.00
4,053.00;4,053.00;37.00;37.00;9.00;9.00
4,054.00;4,054.00;2.00;3.00;3.00;2.00
4,055.00;4,055.00;37.00;37.00;5.00;5.00
4,056.00;4,056.00;3.00;19.00;2.00;9.00
4,057.00;4,057.00;1.00;1.00;193.00;101.00
4,058.00;4,058.00;19.00;1.00;5.00;5.00
4,059.00;4,059.00;1.00;3.00;9.00;1.00
4,060.00;4,060.00;19.00;19.00;5.00;5.00
4,061.00;4,061.00;5.00;43.00;2.00;2.00
4,062.00;4,062.00;2.00;1.00;2.00;3.00
4,063.00;4,063.00;1.00;19.00;4.00;7.00
4,064.00;4,064.00;1.00;37.00;9.00;7.00
4,065.00;4,065.00;1.00;38.00;9.00;9.00
4,066.00;4,066.00;38.00;19.00;5.00;4.00
4,067.00;4,067.00;19.00;38.00;9.00;9.00
4,068.00;4,068.00;38.00;1.00;9.00;9.00
4,069.00;4,069.00;1.00;1.00;5.00;7.00
4,070.00;4,070.00;2.00;3.00;3.00;3.00
4,071.00;4,071.00;3.00;3.00;3.00;3.00
4,072.00;4,072.00;1.00;38.00;4.00;9.00
4,073.00;4,073.00;1.00;2.00;4.00;6.00
4,074.00;4,074.00;19.00;19.00;5.00;7.00
4,075.00;4,075.00;38.00;37.00;4.00;9.00
4,076.00;4,076.00;19.00;38.00;5.00;7.00
4,077.00;4,077.00;19.00;38.00;9.00;7.00
4,078.00;4,078.00;34.00;1.00;5.00;7.00
4,079.00;4,079.00;38.00;19.00;4.00;8.00
4,080.00;4,080.00;37.00;37.00;9.00;7.00
4,081.00;4,081.00;37.00;37.00;7.00;9.00
4,082.00;4,082.00;37.00;37.00;9.00;6.00
4,083.00;4,083.00;37.00;19.00;5.00;5.00
4,084.00;4,084.00;3.00;19.00;2.00;3.00
4,085.00;4,085.00;1.00;19.00;9.00;9.00
4,086.00;4,086.00;1.00;37.00;3.00;3.00
4,087.00;4,087.00;37.00;37.00;9.00;7.00
4,088.00;4,088.00;38.00;37.00;5.00;7.00
4,089.00;4,089.00;37.00;37.00;3.00;10.00
4,090.00;4,090.00;34.00;34.00;.00;.00
4,091.00;4,091.00;34.00;34.00;.00;.00
4,092.00;4,092.00;37.00;38.00;9.00;8.00
4,093.00;4,093.00;1.00;1.00;4.00;10.00
4,094.00;4,094.00;37.00;38.00;7.00;7.00
4,095.00;4,095.00;37.00;19.00;4.00;5.00
4,096.00;4,096.00;38.00;37.00;9.00;8.00
4,097.00;4,097.00;37.00;37.00;9.00;9.00
4,098.00;4,098.00;37.00;37.00;9.00;9.00
4,099.00;4,099.00;37.00;37.00;5.00;5.00
4,100.00;4,100.00;38.00;34.00;4.00;.00
4,101.00;4,101.00;1.00;1.00;4.00;8.00
4,102.00;4,102.00;37.00;37.00;9.00;9.00
4,103.00;4,103.00;37.00;37.00;9.00;9.00
4,104.00;4,104.00;1.00;19.00;4.00;9.00
4,105.00;4,105.00;37.00;38.00;9.00;10.00
4,106.00;4,106.00;38.00;19.00;9.00;9.00
4,107.00;4,107.00;1.00;38.00;5.00;7.00
4,108.00;4,108.00;37.00;19.00;9.00;7.00
4,109.00;4,109.00;37.00;38.00;4.00;5.00
4,110.00;4,110.00;1.00;19.00;4.00;5.00
4,111.00;4,111.00;38.00;19.00;9.00;5.00
4,112.00;4,112.00;19.00;37.00;9.00;9.00
4,113.00;4,113.00;38.00;37.00;7.00;7.00
4,114.00;4,114.00;38.00;37.00;7.00;7.00
4,115.00;4,115.00;2.00;1.00;2.00;7.00
4,116.00;4,116.00;19.00;19.00;3.00;3.00
4,117.00;4,117.00;38.00;37.00;3.00;9.00
4,118.00;4,118.00;1.00;37.00;9.00;9.00
4,119.00;4,119.00;2.00;1.00;4.00;3.00
4,120.00;4,120.00;1.00;38.00;4.00;10.00
4,121.00;4,121.00;19.00;1.00;5.00;3.00
4,122.00;4,122.00;1.00;1.00;4.00;4.00
4,123.00;4,123.00;19.00;19.00;7.00;7.00
4,124.00;4,124.00;37.00;37.00;9.00;9.00
4,125.00;4,125.00;37.00;19.00;9.00;5.00
4,126.00;4,126.00;38.00;19.00;5.00;5.00
4,127.00;4,127.00;38.00;19.00;9.00;5.00
4,128.00;4,128.00;38.00;38.00;5.00;2.00
4,129.00;4,129.00;38.00;38.00;9.00;9.00
4,130.00;4,130.00;37.00;37.00;7.00;9.00
4,131.00;4,131.00;37.00;37.00;9.00;5.00
4,132.00;4,132.00;19.00;1.00;1.00;1.00
4,133.00;4,133.00;3.00;38.00;2.00;9.00
4,134.00;4,134.00;37.00;37.00;7.00;7.00
